compound_id,bertz_complexity,compound_name
C01226,381.9246774,12-OPDA
C04421,382.9679297,"N-Succinyl-LL-2,6-diaminoheptanedioate"
C01143,383.8291431,(R)-5-Diphosphomevalonate
C20417,384.8503047,"2,4-Dihydroxy-6-pentylbenzoate"
C03406,385.944106,N-(L-Arginino)succinate
C04628,386.7680337,Coenzyme B
C04063,387.6634845,"D-myo-Inositol 3,4-bisphosphate"
C00051,389.1892185,Glutathione
C04478,389.8843631,3-Deoxy-D-manno-octulosonate 8-phosphate
C00328,390.0088202,L-Kynurenine
C00251,392.1134351,Chorismate
C00885,392.1134351,Isochorismate
C06203,392.8634012,trans-O-Hydroxybenzylidenepyruvate
C04308,393.943941,Phosphatidyl-N-dimethylethanolamine
C18054,396.0135696,2-Amino-2-deoxyisochorismate
C00931,397.5233348,Porphobilinogen
C04376,399.4087859,5'-Phosphoribosyl-N-formylglycinamide
C20246,399.6812316,"2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate"
C01935,400.0348692,Maltodextrin
C00369,400.0348692,Starch
C00262,400.9401974,Hypoxanthine
C15485,401.0671805,2'-Deoxymugineic acid
C04640,401.1832235,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine
C11993,401.5942886,10-Deoxymethynolide
C05324,402.4540024,Nicotianamine
C00270,403.1551421,N-Acetylneuraminate
C01300,403.3117822,"6-(Hydroxymethyl)-7,8-dihydropterin"
C05817,406.1847186,"(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate"
C20404,407.1448824,1-Deoxypentalenate
C03223,408.5376857,"3,4-Dihydroxyphthalate"
C05807,409.2882847,2-Polyprenylphenol
C06204,410.3379548,2-Hydroxychromene-2-carboxylate
C00395,413.8000343,Penicillin
C04462,416.6461872,N-Succinyl-2-L-amino-6-oxoheptanedioate
C00780,419.7820091,Serotonin
C13453,421.4546512,Xanthoxin
C20772,421.5758539,3-[(1-Carboxyvinyl)oxy]benzoate
C03852,421.7894162,"Androstan-3alpha,17beta-diol"
C01134,426.6636364,Pantetheine 4'-phosphate
C19814,427.3192644,Terpentetriene
C00157,427.6398127,Phosphatidylcholine
C00354,427.6634845,"D-Fructose 1,6-bisphosphate"
C00627,428.7818664,Pyridoxine phosphate
C15500,429.3493187,Mugineic acid
C15502,429.3493187,3-Epihydroxy-2'-deoxymugineic acid
C03227,430.827248,3-Hydroxy-L-kynurenine
C05847,431.1591217,all-trans-Polyprenyl diphosphate
C00341,431.1591217,Geranyl diphosphate
C02937,431.1722957,Indole-3-acetaldehyde oxime
C20834,433.1193684,Cyclooctat-9-en-7-ol
C02730,435.755992,2-Succinylbenzoate
C20403,437.019668,1-Deoxy-11beta-hydroxypentalenate
C15486,437.321879,3''-Deamino-3''-oxonicotianamine
C20247,438.0854925,2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate
C00242,441.3146576,Guanine
C02700,444.8525008,L-Formylkynurenine
C06090,444.9546635,ent-Kaurene
C17551,452.1648067,2-Polyprenyl-6-hydroxyphenol
C13455,452.3591725,Abscisic aldehyde
C00447,453.3049583,"Sedoheptulose 1,7-bisphosphate"
C00018,454.0869119,Pyridoxal phosphate
C11472,457.3049583,"D-glycero-D-manno-Heptose 1,7-bisphosphate"
C15501,457.8123143,3-Epihydroxymugineic acid
C03917,458.4827066,Dihydrotestosterone
C00523,458.4827066,Androsterone
C08312,459.5901007,Psilocin
C02737,460.207479,Phosphatidylserine
C17552,466.1504509,2-Polyprenyl-6-methoxyphenol
C19686,466.2772352,3-(1-Carboxyvinyloxy)anthranilate
C05556,471.4261321,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine
C20264,472.1893969,L-threo-Tetrahydrobiopterin
C00272,472.1893969,Tetrahydrobiopterin
C20400,474.130386,1-Deoxy-11-oxopentalenate
C16516,475.6816635,Indolylmethylthiohydroximate
C03373,488.4420408,Aminoimidazole ribotide
C00078,490.0485079,L-Tryptophan
C20399,490.3740425,Pentalenolactone D
C00385,490.6419937,Xanthine
C11989,492.6930782,"8,8a-Deoxyoleandolide"
C06082,494.2749638,Abscisate
C03240,506.9003003,6-Deoxyerythronolide B
C00535,507.6957431,Testosterone
C01227,507.6957431,Dehydroepiandrosterone
C00299,508.6978096,Uridine
C19858,509.211556,"2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol"
C02273,511.2379171,Digalacturonate
C00978,516.7131594,N-Acetylserotonin
C00119,520.5713508,5-Phospho-alpha-D-ribose 1-diphosphate
C11997,524.1795544,Narbonolide
C04732,526.1764977,5-Amino-6-(1-D-ribitylamino)uracil
C05143,526.9880447,Dhurrin
C04752,529.9121405,4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate
C01598,531.199026,Melatonin
C01269,531.956504,5-O-(1-Carboxyvinyl)-3-phosphoshikimate
C15685,532.0141389,Protomycinolide IV
C16353,532.2070408,7-Methylxanthine
C00643,533.0092387,5-Hydroxy-L-tryptophan
C05848,535.1661402,4-Hydroxy-3-polyprenylbenzoate
C04352,536.6788818,(R)-4'-Phosphopantothenoyl-L-cysteine
C04874,540.2497995,"7,8-Dihydroneopterin"
C17010,541.87899,Dehypoxanthine futalosine
C20856,543.8036835,2-Hydroxy-5-methyl-1-naphthoate
C03657,545.5243732,"1,4-Dihydroxy-2-naphthoate"
C17018,545.5243732,"1,4-Dihydroxy-6-naphthoate"
C00280,545.7696078,Androstenedione
C06635,546.8721876,Erythronolide B
C03684,550.0525744,6-Pyruvoyltetrahydropterin
C19859,550.0721333,"6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol"
C00378,553.0055933,Thiamine
C20397,556.6111815,Pentalenolactone F
C05427,557.0329672,Phytyl diphosphate
C11990,558.5334809,Oleandolide
C01194,560.4640631,1-Phosphatidyl-D-myo-inositol
C16519,562.59525,2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate
C20333,563.9307475,N2-Citryl-N6-acetyl-N6-hydroxy-L-lysine
C00448,568.3716415,"trans,trans-Farnesyl diphosphate"
C01245,573.7584635,"D-myo-Inositol 1,4,5-trisphosphate"
C01243,573.7584635,"1D-myo-Inositol 1,3,4-trisphosphate"
C13747,574.1705594,"1,7-Dimethylxanthine"
C07480,574.1705594,Theobromine
C07578,574.8542873,Cannabidiol
C00751,577.5257954,Squalene
C17554,578.6980588,"3,4-Dihydroxy-5-polyprenylbenzoate"
C12000,579.5417572,Tylactone
C02686,579.6700656,Galactosylceramide
C01190,579.6700656,Glucosylceramide
C06564,580.8570876,Penicillin N
C05557,580.8570876,Isopenicillin N
C00366,582.7396316,Urate
C15667,586.6423287,5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole
C20857,587.0787212,"2,7-Dihydroxy-5-methyl-1-naphthoate"
C01189,591.0697059,Lathosterol
C00187,591.0697059,Cholesterol
C17559,593.3498738,3-Methoxy-4-hydroxy-5-polyprenylbenzoate
C20407,597.3851307,Pentalenolactone
C20841,601.8812186,2-Hydroxy-7-methoxy-5-methyl-1-naphthoate
C00212,602.6175788,Adenosine
C01185,602.9804591,Nicotinate D-ribonucleotide
C03845,603.3835434,5alpha-Cholest-8-en-3beta-ol
C04477,604.3578553,"1D-myo-Inositol 1,3,4,6-tetrakisphosphate"
C03506,606.006147,Indoleglycerol phosphate
C08588,607.7524179,Crocetin
C00774,608.207287,Phloretin
C00390,608.5310071,Ubiquinol
C05443,609.7518255,Vitamin D3
C00399,611.2808707,Ubiquinone
C06972,612.512739,Dronabinol
C04751,613.4734817,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
C01302,614.3038531,1-(2-Carboxyphenylamino)-1'-deoxy-D-ribulose 5'-phosphate
C04677,614.7576942,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
C15882,615.2089662,2-Methyl-6-phytylquinol
C00055,615.2554815,CMP
C07481,616.528592,Caffeine
C07576,617.2169506,Psilocybin
C04302,618.3038531,N-(5-Phospho-D-ribosyl)anthranilate
C06565,619.6310368,Deacetoxycephalosporin C
C01789,619.8033613,Campesterol
C00170,621.1244457,5'-Methylthioadenosine
C14151,621.2089662,delta-Tocopherol
C06160,622.3642658,(S)-Norcoclaurine
C17017,625.7485799,Cyclic dehypoxanthine futalosine
C08650,627.0938759,Isoliquiritigenin
C09762,631.0938759,Liquiritigenin
C18910,632.8575519,"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one"
C00365,633.3249851,dUMP
C06400,635.0746548,Maltooligosyltrehalose
C03112,635.9149141,Deacetylcephalosporin C
C06161,637.2286346,(S)-Coclaurine
C04832,638.4756215,Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide
C16518,638.5780187,S-(Indolylmethylthiohydroximoyl)-L-cysteine
C05775,639.3807661,alpha-Ribazole
C15797,640.5503485,22alpha-Hydroxy-5alpha-campestan-3-one
C01164,642.6477265,"Cholesta-5,7-dien-3beta-ol"
C02947,644.8975267,4-Coumaroylshikimate
C18328,646.1610012,"7,9,12-Octaketide intermediate 2"
C06561,648.1583829,Naringenin chalcone
C01561,649.9391729,Calcidiol
C04290,651.5406667,4-(3-Methylbut-2-enyl)-L-tryptophan
C12348,652.6351839,"3,5,7,9,11,13,15-Heptaoxo-hexadecanoyl-[acp]"
C00294,652.6525848,Inosine
C15795,653.0245313,22alpha-Hydroxy-campesterol
C05437,653.1734369,Zymosterol
C15883,657.0932037,"2,3-Dimethyl-5-phytylquinol"
C15777,659.2249727,Episterol
C15781,659.2249727,24-Methylenecholesterol
C15567,662.4641325,"2,7,4'-Trihydroxyisoflavanone"
C14152,663.0932037,beta-Tocopherol
C02483,663.0932037,gamma-Tocopherol
C00105,663.6724395,UMP
C17751,664.647271,cyclo-Dopa 5-O-glucoside
C11994,664.8175715,10-Deoxymethymycin
C20410,666.4799867,4-Dimethylallyl-L-abrine
C03648,666.6092145,"cis-3,4-Leucopelargonidin"
C05176,666.7776406,(S)-N-Methylcoclaurine
C04525,671.8013065,Fecosterol
C04734,673.2861237,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
C00509,675.4083829,Naringenin
C00364,676.370648,dTMP
C01304,676.3953831,"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one"
C01054,677.2002392,"(S)-2,3-Epoxysqualene"
C05441,678.4273909,Vitamin D2
C20406,679.87293,Cannabigerolate
C04454,682.334538,5-Amino-6-(5'-phospho-D-ribitylamino)uracil
C05103,682.4273909,4alpha-Methylzymosterol
C01673,682.7119726,Calcitriol
C18327,685.7372281,"7,9,12-Octaketide intermediate 1"
C01272,688.3578553,"1D-myo-Inositol 1,3,4,5-tetrakisphosphate"
C15796,692.7526599,22alpha-Hydroxy-campest-4-en-3-one
C00387,696.8934058,Guanosine
C05925,698.0860386,Dihydroneopterin phosphate
C01137,698.1996578,S-Adenosylmethioninamine
C02477,705.4238778,alpha-Tocopherol
C10434,706.0290036,5-O-Caffeoylshikimic acid
C12631,706.8489362,"2-Hydroxy-2,3-dihydrogenistein"
C00974,706.8489362,Dihydrokaempferol
C11996,706.8689966,Methymycin
C00353,710.3413577,Geranylgeranyl diphosphate
C01694,711.8254662,Ergosterol
C15780,711.8254662,5-Dehydroepisterol
C01277,714.3532093,1-Phosphatidyl-1D-myo-inositol 4-phosphate
C01081,715.1469734,Thiamin monophosphate
C04807,717.0813867,"6-Hydroxymethyl-7,8-dihydropterin diphosphate"
C19847,719.8098183,Demethylmenaquinol
C20563,721.1353177,Brevianamide F
C15816,722.5958535,3-Keto-4-methylzymosterol
C05108,722.6456115,14-Demethyllanosterol
C00828,725.9633942,Menaquinone
C01268,726.4671499,5-Amino-6-(5'-phosphoribosylamino)uracil
C05202,729.2017917,3'-Hydroxy-N-methyl-(S)-coclaurine
C10784,730.1480624,Cannabidiolic acid
C05631,737.1839684,Eriodictyol
C05366,737.3835701,(+)-Pinoresinol
C02141,738.6937102,Cycloeucalenol
C06089,739.111745,ent-Copalyl diphosphate
C02105,744.3869137,(S)-Reticuline
C05178,744.3869137,(R)-Reticuline
C01943,745.5106381,Obtusifoliol
C00705,747.3346194,dCDP
C16517,749.0550969,Indolylmethyl-desulfoglucosinolate
C05440,752.275511,"Ergosta-5,7,22,24(28)-tetraen-3beta-ol"
C19815,755.9286729,Terpentedienyl diphosphate
C01902,760.3733678,Cycloartenol
C05819,762.9954983,Menaquinol
C00020,763.1378284,AMP
C01724,767.2811834,Lanosterol
C20737,771.97269,"6-Geranylgeranyl-2-methylbenzene-1,4-diol"
C11991,772.6865864,L-Olivosyl-oleandolide
C11455,776.1852928,"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"
C14156,777.97269,delta-Tocotrienol
C00112,778.3054145,CDP
C08830,779.3277301,24-Methylidenecycloartanol
C04332,785.220457,"6,7-Dimethyl-8-(D-ribityl)lumazine"
C00021,788.2731733,S-Adenosyl-L-homocysteine
C08616,790.2333915,beta-Amyrin
C05904,793.4632011,Pelargonidin
C01103,794.7295,Orotidine 5'-phosphate
C11998,796.7676935,Narbomycin
C01346,797.1743434,dUDP
C18239,797.943435,Precursor Z
C11992,800.0563467,L-Oleandrosyl-oleandolide
C10208,800.4836768,Daidzein
C06125,800.8883497,Sulfatide
C04778,801.76202,"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole"
C02106,802.4391766,(S)-Scoulerine
C07025,803.99378,3'-Keto-3'-deoxy-AMP
C15684,805.5860999,Mycinamicin VIII
C05924,809.4187198,Molybdopterin
C13309,811.8754276,"2-Phytyl-1,4-naphthoquinone"
C06630,813.4560505,3-O-alpha-Mycarosylerythronolide B
C00130,814.5390123,IMP
C20738,815.5311124,"6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol"
C00858,815.9947509,Formononetin
C04118,817.8288319,Isocorypalmine
C01204,817.831127,myo-Inositol hexakisphosphate
C00019,819.091449,S-Adenosyl-L-methionine
C15808,820.25861,4alpha-Methylzymosterol-4-carboxylate
C14155,821.5311124,gamma-Tocotrienol
C14154,821.5311124,beta-Tocotrienol
C12442,822.9260478,C-9 Reduced nonaketamide
C15683,823.0727927,Mycinamicin VII
C01284,824.3563042,"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate"
C00015,828.3650127,UDP
C00570,834.9999342,CDP-ethanolamine
C11999,840.0387831,Pikromycin
C00921,840.5813759,Dihydropteroate
C00363,841.9988208,dTDP
C01477,846.5071387,Apigenin
C05554,848.3866748,Aerobactin
C18331,851.3185322,"7,9,12-Decaketide intermediate 2"
C01290,853.2539995,"beta-D-Galactosyl-1,4-beta-D-glucosylceramide"
C12354,858.4417795,"3,5,7,9,11,13,15,17,19-Nonaoxo-eicosanoyl-[acp]"
C00144,860.5408039,GMP
C12441,864.1697187,"18-Carbamoyl-3,5,7,9,11,13,15,17-octaoxooctadecanoyl-[acp]"
C14153,865.458521,alpha-Tocotrienol
C04823,868.3012668,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole
C20525,881.9295114,3-Geranylgeranylindole
C00068,884.4588176,Thiamin diphosphate
C05421,887.0557005,15-cis-Phytoene
C12001,888.5611291,5-O-beta-D-Mycaminosyltylactone
C04637,889.2697385,"1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate"
C20512,891.7932867,Tryprostatin B
C18330,892.8113574,"7,9,12-Decaketide intermediate 1"
C03313,893.4216403,Phylloquinol
C17355,896.8899119,Nocardicin G
C00206,900.1438812,dADP
C01514,909.916285,Luteolin
C00655,912.9249444,Xanthosine 5'-phosphate
C00458,914.0056621,dCTP
C00307,920.2581345,CDP-choline
C10641,920.9796783,Aurachin D
C20526,925.0171041,"10,11-Epoxy-3-geranylgeranylindole"
C00008,932.2328731,ADP
C20760,934.5493197,20-Oxo-5-O-beta-mycaminosyltylactone
C00063,945.7505353,CTP
C19867,947.8692752,beta-D-Glucosyl crocetin
C12002,952.0007688,5-O-beta-D-Mycaminosyltylonolide
C00460,965.2940205,dUTP
C15857,967.0721683,"9,9'-dicis-zeta-Carotene"
C19764,967.0721683,"9,15,9'-tricis-zeta-Carotene"
C01739,970.3022152,Nocardicin E
C11435,972.7060362,4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol
C05837,975.6806789,Glucobrassicin
C05125,976.7666643,2-(alpha-Hydroxyethyl)thiamine diphosphate
C00789,977.9143769,CDP-ribitol
C20527,997.2327898,Emindole SB
C00075,997.2365986,UTP
C00224,997.4185647,Adenylyl sulfate
C00361,999.9087897,dGDP
C06148,1007.625985,"2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine"
C05923,1011.625985,"2,5-Diaminopyrimidine nucleoside triphosphate"
C00459,1011.630376,dTTP
C03794,1025.245738,"N6-(1,2-Dicarboxyethyl)-AMP"
C19154,1028.554835,"7,8-Didemethyl-8-hydroxy-5-deazariboflavin"
C00035,1032.428332,GDP
C20530,1033.297228,Paspaline
C04895,1035.562064,"7,8-Dihydroneopterin 3'-triphosphate"
C20529,1038.807003,"14,15-Epoxyemindole SB"
C03428,1039.52903,Presqualene diphosphate
C05432,1048.283539,Lycopene
C15858,1048.283539,"7,9,7',9'-tetracis-Lycopene"
C18237,1054.161346,Molybdoenzyme molybdenum cofactor
C18033,1059.899856,"dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose"
C00101,1068.826379,Tetrahydrofolate
C00131,1072.088995,dATP
C05922,1074.886143,Formamidopyrimidine nucleoside triphosphate
C00255,1075.453995,Riboflavin
C18337,1076.396291,"9,14-Decaketide intermediate 1"
C11920,1078.202768,dTDP-L-olivose
C16153,1078.920826,UDP-L-Ara4N
C04916,1086.028641,N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide
C01946,1087.79029,Oleandomycin
C17352,1089.705069,Isonocardicin C
C17351,1089.705069,Nocardicin C
C04896,1090.028641,5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide
C11910,1092.645133,"dTDP-3-amino-3,4,6-trideoxy-D-glucose"
C15682,1095.39635,Mycinamicin VI
C19759,1096.533557,"7,9,9'-tricis-Neurosporene"
C18032,1100.603919,"dTDP-4-oxo-2,3,6-trideoxy-D-glucose"
C00440,1101.07261,5-Methyltetrahydrofolate
C06633,1101.893259,Erythromycin D
C00002,1104.784407,ATP
C00269,1105.49786,CDP-diacylglycerol
C18034,1106.936447,dTDP-D-forosamine
C15681,1111.503611,Mycinamicin III
C20773,1115.742988,6-Amino-6-deoxyfutalosine
C02094,1116.383091,beta-Carotene
C16155,1119.416563,UDP-L-Ara4O
C11922,1119.441217,"dTDP-4-oxo-2,6-dideoxy-D-glucose"
C11928,1119.441217,"dTDP-4-oxo-2,6-dideoxy-D-allose"
C11927,1119.441217,"dTDP-4-oxo-2,6-dideoxy-L-mannose"
C12318,1121.883582,"dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose"
C06653,1122.019944,Erythromycin B
C11912,1122.912455,dTDP-6-deoxy-D-allose
C03319,1122.912455,dTDP-L-rhamnose
C00052,1123.772869,UDP-alpha-D-galactose
C00029,1123.772869,UDP-glucose
C04268,1125.457957,"dTDP-4-amino-4,6-dideoxy-D-glucose"
C11925,1125.457957,"dTDP-3-amino-3,6-dideoxy-D-glucose"
C00415,1125.976623,Dihydrofolate
C18846,1127.634798,Mycinamicin IV
C11909,1133.441217,"dTDP-3-oxo-4,6-dideoxy-D-glucose"
C11916,1134.505517,dTDP-L-mycarose
C00842,1137.887749,dTDP-glucose
C11911,1139.968495,dTDP-D-desosamine
C16154,1142.28439,UDP-L-Ara4FN
C11961,1143.441184,"6,8a-Seco-6,8a-deoxy-5-oxoavermectin ''1b'' aglycone"
C11436,1143.730386,2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol
C06616,1147.041961,Erythromycin C
C19868,1147.053447,Bis(beta-D-glucosyl) crocetin
C07024,1148.14742,3'-Keto-3'-deoxy-ATP
C00143,1148.582771,"5,10-Methylenetetrahydrofolate"
C00234,1148.949793,10-Formyltetrahydrofolate
C01941,1165.111764,Nocardicin A
C00927,1165.111764,Isonocardicin A
C11963,1165.728184,Avermectin B1b aglycone
C11908,1166.349355,"3,6-Dideoxy-3-oxo-dTDP-D-glucose"
C11926,1166.349355,dTDP-4-oxo-6-deoxy-D-allose
C00688,1166.349355,dTDP-4-dehydro-beta-L-rhamnose
C11907,1166.349355,dTDP-4-oxo-6-deoxy-D-glucose
C00053,1166.640382,3'-Phosphoadenylyl sulfate
C01912,1167.298166,Erythromycin
C12481,1167.454881,dTDP-5-dimethyl-L-lyxose
C16999,1170.899357,Futalosine
C11933,1173.061076,dTDP-D-mycaminose
C00286,1174.375719,dGTP
C05435,1176.272566,gamma-Carotene
C06620,1176.975661,"dTDP-3,4-dioxo-2,6-dideoxy-D-glucose"
C18847,1177.104036,Mycinamicin V
C18035,1178.039962,"dTDP-3-methyl-4-oxo-2,6-dideoxy-D-glucose"
C11915,1178.039962,"dTDP-3-methyl-4-oxo-2,6-dideoxy-L-allose"
C11964,1181.92222,Avermectin A1b aglycone
C06098,1188.558927,Zeaxanthin
C12366,1190.480807,Tetracenomycin F2
C12367,1191.380103,Tetracenomycin F1
C19155,1199.045867,(2S)-Lactyl-2-diphospho-5'-guanosine
C00167,1202.056427,UDP-glucuronate
C00445,1206.374484,"5,10-Methenyltetrahydrofolate"
C00044,1207.463295,GTP
C11962,1209.478165,5-Oxoavermectin ''1b'' aglycone
C11460,1211.181177,dTDP-4-oxo-5-C-methyl-L-rhamnose
C15680,1214.856826,Mycinamicin II
C20768,1222.088481,"UDP-2-acetamido-2,6-dideoxy-beta-L-talose"
C20774,1222.088481,UDP-N-acetyl-beta-L-fucosamine
C12003,1228.705522,Demethyllactenocin
C00498,1233.068094,ADP-glucose
C00043,1239.282494,UDP-N-acetyl-alpha-D-glucosamine
C19869,1243.053447,beta-D-Gentiobiosyl crocetin
C00061,1250.741504,FMN
C08591,1251.395119,beta-Cryptoxanthin
C02741,1258.980666,Phosphoribosyl-AMP
C19823,1266.09481,"UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose"
C12368,1269.661436,Tetracenomycin D3
C08540,1270.718885,Betanin
C08614,1273.329426,Violaxanthin
C13433,1273.329426,9-cis-Violaxanthin
C06397,1285.669724,ADP-D-glycero-D-manno-heptose
C06398,1285.669724,ADP-L-glycero-D-manno-heptose
C08579,1333.116482,Antheraxanthin
C00096,1337.358818,GDP-mannose
C02280,1337.358818,GDP-L-galactose
C03427,1350.011283,Prephytoene diphosphate
C08606,1359.657004,Neoxanthin
C13431,1359.657004,9'-cis-Neoxanthin
C19153,1371.30583,Coenzyme F420-0
C00882,1415.486895,Dephospho-CoA
C20784,1433.570241,ADP-5-ethyl-4-methylthiazole-2-carboxylate
C04145,1474.339374,all-trans-Nonaprenyl diphosphate
C02400,1525.357449,Demethylmacrocin
C17570,1538.220942,"2-Methyl-6-solanyl-1,4-benzoquinol"
C00744,1542.3087,Macrocin
C17513,1545.703308,trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester
C00004,1555.958627,NADH
C01457,1559.276784,Tylosin
C16695,1586.490112,Plastoquinol-9
C00010,1593.472183,CoA
C02739,1621.933724,1-(5-Phospho-D-ribosyl)-ATP
C00857,1627.461428,Deamino-NAD+
C00003,1628.620108,NAD+
C08537,1659.226351,Amaranthin
C19152,1673.304509,Coenzyme F420-1
C04488,1702.395841,"5-Methyl-5,6,7,8-tetrahydromethanopterin"
C00024,1710.034747,Acetyl-CoA
C00040,1715.969176,Acyl-CoA
C01079,1722.088926,Protoporphyrinogen IX
C00100,1727.925403,Propanoyl-CoA
C08589,1728.450208,Crocin
C00136,1745.807133,Butanoyl-CoA
C05668,1746.292656,3-Hydroxypropionyl-CoA
C04377,1752.776978,"5,10-Methylenetetrahydromethanopterin"
C00894,1759.512906,Propenoyl-CoA
C00630,1760.61252,2-Methylpropanoyl-CoA
C11062,1764.224879,4-Hydroxybutyryl-CoA
C02939,1778.510102,3-Methylbutanoyl-CoA
C01144,1779.053348,(S)-3-Hydroxybutanoyl-CoA
C03561,1779.053348,(R)-3-Hydroxybutanoyl-CoA
C05270,1781.550431,Hexanoyl-CoA
C00640,1785.110653,(3S)-3-Hydroxyacyl-CoA
C00877,1792.292359,Crotonoyl-CoA
C00658,1798.349664,"trans-2,3-Dehydroacyl-CoA"
C04330,1814.272892,"5,10-Methenyltetrahydromethanopterin"
C05268,1816.9412,(S)-Hydroxyhexanoyl-CoA
C01944,1817.276351,Octanoyl-CoA
C00332,1827.67544,Acetoacetyl-CoA
C00083,1828.080772,Malonyl-CoA
C05271,1828.172523,trans-Hex-2-enoyl-CoA
C00264,1833.732744,3-Oxoacyl-CoA
C03069,1838.051193,3-Methylcrotonyl-CoA
C09823,1844.104638,Cyclohexane-1-carboxyl-CoA
C00091,1846.153326,Succinyl-CoA
C05266,1852.808368,(S)-3-Hydroxyoctanoyl-CoA
C05274,1852.994555,Decanoyl-CoA
C19848,1863.075362,Adenylated molybdopterin
C00683,1863.094521,(S)-Methylmalonyl-CoA
C01213,1863.094521,(R)-Methylmalonyl-CoA
C02557,1863.094521,Methylmalonyl-CoA
C05269,1863.698027,3-Oxohexanoyl-CoA
C05276,1864.033177,trans-Oct-2-enoyl-CoA
C00527,1864.216584,Glutaryl-CoA
C18324,1881.179805,(2S)-Methylsuccinyl-CoA
C20238,1881.179805,(2R)-Ethylmalonyl-CoA
C18026,1881.179805,(2S)-Ethylmalonyl-CoA
C04348,1881.566894,L-Malyl-CoA
C09812,1885.700128,2-Hydroxycyclohexane-1-carboxyl-CoA
C05264,1888.664685,(S)-Hydroxydecanoyl-CoA
C01832,1888.713088,Lauroyl-CoA
C05267,1899.697864,3-Oxooctanoyl-CoA
C05275,1899.884051,trans-Dec-2-enoyl-CoA
C03263,1900.171556,Coproporphyrinogen III
C01063,1900.321402,Pimeloyl-CoA
C09811,1912.00091,Cyclohex-1-ene-1-carboxyl-CoA
C06027,1916.706577,L-erythro-3-Methylmalyl-CoA
C02191,1916.780364,Protoporphyrin
C14145,1917.824214,(3S)-3-Hydroxyadipyl-CoA
C02593,1924.438702,Tetradecanoyl-CoA
C05262,1924.518356,(S)-3-Hydroxydodecanoyl-CoA
C14144,1929.292294,5-Carboxy-2-pentenoyl-CoA
C01011,1929.734885,(3S)-Citramalyl-CoA
C09813,1932.720292,2-Ketocyclohexane-1-carboxyl-CoA
C05265,1935.684849,3-Oxodecanoyl-CoA
C03221,1935.733252,2-trans-Dodecenoyl-CoA
C06714,1935.941589,3-Hydroxypimeloyl-CoA
C06028,1943.24965,2-Methylfumaryl-CoA
C18323,1943.24965,Mesaconyl-C4-CoA
C06749,1947.769973,6-Hydroxycyclohex-1-ene-1-carbonyl-CoA
C00356,1947.902203,(S)-3-Hydroxy-3-methylglutaryl-CoA
C06322,1959.149798,"Cyclohexa-1,5-diene-1-carbonyl-CoA"
C00154,1960.177095,Palmitoyl-CoA
C05260,1960.376275,(S)-3-Hydroxytetradecanoyl-CoA
C03231,1961.412874,3-Methylglutaconyl-CoA
C02232,1964.973101,3-Oxoadipyl-CoA
C05273,1971.587589,trans-Tetradec-2-enoyl-CoA
C05263,1971.667243,3-Oxododecanoyl-CoA
C00876,1982.910968,Coenzyme F420
C09821,1995.045699,6-Oxocyclohex-1-ene-1-carbonyl-CoA
C05258,1996.244275,(S)-3-Hydroxyhexadecanoyl-CoA
C19946,1997.719424,"3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde"
